Date,Ticker,Price,Score,Position,Ret,StratRet,Equity,Action
2003-07-09,AAPL,0.2985503673553467,0.6444150926253012,1.0,-0.024999924570913157,-0.024999924570913157,0.4305999580145353,HOLD
2003-07-10,AAPL,0.29389697313308716,0.6834639313983752,1.0,-0.015586630368204735,-0.015586630368204735,0.4238883556323983,BUY
2003-07-11,AAPL,0.2979494631290436,0.6584297256023444,1.0,0.013788811612296836,0.013788811612296836,0.42973327231285974,BUY
2003-07-14,AAPL,0.29870012402534485,0.650891011707819,1.0,0.00251942355733048,0.00251942355733048,0.4308159524424935,BUY
2003-07-15,AAPL,0.29434770345687866,0.7009035269492372,1.0,-0.014571204423393103,-0.014571204423393103,0.42453844513059513,BUY
2003-07-16,AAPL,0.29824942350387573,0.6070238868944815,1.0,0.01325547983277775,0.01325547983277775,0.43016590592826254,HOLD
2003-07-17,AAPL,0.31370997428894043,0.44820761325298164,1.0,0.051837655219688195,0.051837655219688195,0.45246469784703663,HOLD
2003-07-18,AAPL,0.3131098747253418,0.47953544261414194,0.0,-0.0019129119657697036,-0.0021129119657697037,0.4515086797728673,HOLD
2003-07-21,AAPL,0.30935749411582947,0.49836814976936494,0.0,-0.011984229538604896,-0.0,0.4515086797728673,HOLD
2003-07-22,AAPL,0.31220951676368713,0.48484167487952784,0.0,0.009219180728137877,0.0,0.4515086797728673,HOLD
2003-07-23,AAPL,0.31205910444259644,0.4845818188106023,0.0,-0.00048176725248427754,-0.0,0.4515086797728673,HOLD
2003-07-24,AAPL,0.3078562915325165,0.5080544831990228,0.0,-0.013468002856660943,-0.0,0.4515086797728673,HOLD
2003-07-25,AAPL,0.3233167827129364,0.4670474922643767,0.0,0.05021983180352496,0.0,0.4515086797728673,HOLD
2003-07-28,AAPL,0.3150607645511627,0.5015484185771218,0.0,-0.02553538388108967,-0.0,0.4515086797728673,HOLD
2003-07-29,AAPL,0.31100839376449585,0.5236676750984162,0.0,-0.012862188005034247,-0.0,0.4515086797728673,HOLD
2003-07-30,AAPL,0.30440402030944824,0.5988741823858665,0.0,-0.0212353543745466,-0.0,0.4515086797728673,HOLD
2003-07-31,AAPL,0.3164123594760895,0.5572239784823554,0.0,0.03944868781441824,0.0,0.4515086797728673,HOLD
2003-08-01,AAPL,0.31115901470184326,0.5905834445344076,0.0,-0.016602843147292434,-0.0,0.4515086797728673,HOLD
2003-08-04,AAPL,0.3183633089065552,0.5311820999028876,0.0,0.023153094926769757,0.0,0.4515086797728673,HOLD
2003-08-05,AAPL,0.305905282497406,0.612252366983161,0.0,-0.03913147671425232,-0.0,0.4515086797728673,HOLD
2003-08-06,AAPL,0.2946476936340332,0.6571067573671084,0.0,-0.036800897230234164,-0.0,0.4515086797728673,BUY
2003-08-07,AAPL,0.2991504669189453,0.662221228807705,0.0,0.015281888785136033,0.0,0.4515086797728673,BUY
2003-08-08,AAPL,0.29479727149009705,0.6964955868919429,1.0,-0.014551859048335558,-0.0002,0.4514183780369127,BUY
2003-08-11,AAPL,0.29509732127189636,0.6970818708047457,1.0,0.0010178173640571497,0.0010178173640571497,0.4518778395005332,BUY
2003-08-12,AAPL,0.2956983745098114,0.7214098790466827,1.0,0.002036796658554607,0.002036796658554607,0.45279822277410275,BUY
2003-08-13,AAPL,0.30290287733078003,0.6863770654488919,1.0,0.02436436396686914,0.02436436396686914,0.4638303634773225,BUY
2003-08-14,AAPL,0.2997508645057678,0.6839942289470309,1.0,-0.010406018103189196,-0.010406018103189196,0.45900373631816865,BUY
2003-08-15,AAPL,0.29584789276123047,0.6965354480831483,1.0,-0.013020718892579719,-0.013020718892579719,0.453027177696926,BUY
2003-08-18,AAPL,0.3053043484687805,0.6620823962543076,1.0,0.03196391097901796,0.03196391097901796,0.4675076980759063,BUY
2003-08-19,AAPL,0.3050042986869812,0.6817997781578358,1.0,-0.0009827890867070144,-0.0009827890867070144,0.4670482366122858,BUY
2003-08-20,AAPL,0.3153616189956665,0.5956140962168706,1.0,0.03395794863637236,0.03395794863637236,0.48290823664187404,HOLD
2003-08-21,AAPL,0.3254182040691376,0.5433686913940472,1.0,0.03188905836258171,0.03188905836258171,0.49830772558391817,HOLD
2003-08-22,AAPL,0.3134098947048187,0.580602611861355,0.0,-0.036901160458028937,-0.037101160458028935,0.4798199306995538,HOLD
2003-08-25,AAPL,0.3131098747253418,0.6005399960915039,0.0,-0.0009572766672204525,-0.0,0.4798199306995538,HOLD
2003-08-26,AAPL,0.3159618675708771,0.5408086499253524,0.0,0.009108600768458874,0.0,0.4798199306995538,HOLD
2003-08-27,AAPL,0.32241567969322205,0.5237428297904416,0.0,0.020425920925085217,0.0,0.4798199306995538,HOLD
2003-08-28,AAPL,0.3330731689929962,0.4503362179744111,0.0,0.03305512098516661,0.0,0.4798199306995538,HOLD
2003-08-29,AAPL,0.3393774926662445,0.4642894683059586,0.0,0.018927743991834056,0.0,0.4798199306995538,HOLD
2003-09-02,AAPL,0.3429800570011139,0.48157513941121444,0.0,0.010615212890420667,0.0,0.4798199306995538,HOLD
2003-09-03,AAPL,0.3444804549217224,0.5132012499876909,0.0,0.004374592312239356,0.0,0.4798199306995538,HOLD
2003-09-04,AAPL,0.3426800072193146,0.5489935185798027,0.0,-0.005226559814015985,-0.0,0.4798199306995538,HOLD
2003-09-05,AAPL,0.3377264738082886,0.5522446011217514,0.0,-0.014455274036036081,-0.0,0.4798199306995538,HOLD
2003-09-08,AAPL,0.3413284420967102,0.5463833585943059,0.0,0.010665341830638608,0.0,0.4798199306995538,HOLD
2003-09-09,AAPL,0.3357747495174408,0.5923831202556986,0.0,-0.016270816885795458,-0.0,0.4798199306995538,HOLD
2003-09-10,AAPL,0.33292266726493835,0.58694193103941,0.0,-0.008494034338798029,-0.0,0.4798199306995538,HOLD
2003-09-11,AAPL,0.33862677216529846,0.5802690951933097,0.0,0.01713342304752352,0.0,0.4798199306995538,HOLD
2003-09-12,AAPL,0.34673234820365906,0.5612197030612419,0.0,0.02393660721664359,0.0,0.4798199306995538,HOLD
2003-09-15,AAPL,0.3333733081817627,0.6088932631786173,0.0,-0.038528392551506974,-0.0,0.4798199306995538,HOLD
2003-09-16,AAPL,0.33562523126602173,0.5718269651224634,0.0,0.006754959167370567,0.0,0.4798199306995538,HOLD
2003-09-17,AAPL,0.33202260732650757,0.5710106977839824,0.0,-0.010734067656131163,-0.0,0.4798199306995538,HOLD
2003-09-18,AAPL,0.3434298038482666,0.5455206560258407,0.0,0.03435668617149701,0.0,0.4798199306995538,HOLD
2003-09-19,AAPL,0.3389268219470978,0.5891849733704635,0.0,-0.013111797085492038,-0.0,0.4798199306995538,HOLD
2003-09-22,AAPL,0.33142220973968506,0.6275521329676026,0.0,-0.02214227886804454,-0.0,0.4798199306995538,HOLD
2003-09-23,AAPL,0.3366759121417999,0.6014648712961133,0.0,0.015851992557292416,0.0,0.4798199306995538,HOLD
2003-09-24,AAPL,0.32001420855522156,0.772962562049726,0.0,-0.04948884961975197,-0.0,0.4798199306995538,BUY
2003-09-25,AAPL,0.3066551983356476,0.7734864238043325,0.0,-0.04174505338336798,-0.0,0.4798199306995538,BUY
2003-09-26,AAPL,0.3105577826499939,0.67881560451756,1.0,0.012726294338160082,-0.0002,0.4797239667134139,BUY
2003-09-29,AAPL,0.319714218378067,0.6215300831287204,1.0,0.029483839206801088,0.029483839206801088,0.493868071011641,HOLD
2003-09-30,AAPL,0.31100839376449585,0.6505742297992687,1.0,-0.027230020165310287,-0.027230020165310287,0.4804200334789911,BUY
2003-10-01,AAPL,0.31205910444259644,0.6229138651477589,1.0,0.00337839974472276,0.00337839974472276,0.4820430843974562,HOLD
2003-10-02,AAPL,0.308756560087204,0.6197421951116854,1.0,-0.010583073233166873,-0.010583073233166873,0.47694158713373624,HOLD
2003-10-03,AAPL,0.3255678117275238,0.5642396473380678,0.0,0.05444824115015301,0.05424824115015301,0.5028148293671039,HOLD
2003-10-06,AAPL,0.33457446098327637,0.48318157098726644,0.0,0.02766443404819907,0.0,0.5028148293671039,HOLD
2003-10-07,AAPL,0.34853360056877136,0.4611520425888102,0.0,0.04172207150680496,0.0,0.5028148293671039,HOLD
2003-10-08,AAPL,0.3461321294307709,0.4904543752209508,0.0,-0.006890214125930827,-0.0,0.5028148293671039,HOLD
2003-10-09,AAPL,0.3519858717918396,0.5025448014565213,0.0,0.016911872268822403,0.0,0.5028148293671039,HOLD
2003-10-10,AAPL,0.3554380238056183,0.4640094426450541,0.0,0.00980764368809739,0.0,0.5028148293671039,HOLD
2003-10-13,AAPL,0.3654945492744446,0.4813234363917974,0.0,0.028293330469128408,0.0,0.5028148293671039,HOLD
2003-10-14,AAPL,0.3684970736503601,0.47721162485440743,0.0,0.00821496348406825,0.0,0.5028148293671039,HOLD
2003-10-15,AAPL,0.3725493848323822,0.5335449303527899,0.0,0.010996861228447674,0.0,0.5028148293671039,HOLD
2003-10-16,AAPL,0.3489842712879181,0.6010361583555113,0.0,-0.0632536638198089,-0.0,0.5028148293671039,HOLD
2003-10-17,AAPL,0.3414788544178009,0.5954978182226092,0.0,-0.021506461716508385,-0.0,0.5028148293671039,HOLD
2003-10-20,AAPL,0.34853360056877136,0.6053483695329684,0.0,0.020659393867881848,0.0,0.5028148293671039,HOLD
2003-10-21,AAPL,0.3479335308074951,0.6075042270194541,0.0,-0.0017216984540284752,-0.0,0.5028148293671039,HOLD
2003-10-22,AAPL,0.34162911772727966,0.6162661183910476,0.0,-0.018119590444715006,-0.0,0.5028148293671039,HOLD
2003-10-23,AAPL,0.34508147835731506,0.5954982588534059,0.0,0.010105580733289266,0.0,0.5028148293671039,HOLD
2003-10-24,AAPL,0.3392268717288971,0.6207439531382724,0.0,-0.016965867470742135,-0.0,0.5028148293671039,HOLD
2003-10-27,AAPL,0.3392268717288971,0.6382239897535498,0.0,0.0,0.0,0.5028148293671039,HOLD
2003-10-28,AAPL,0.3560381233692169,0.5813989324921873,0.0,0.04955754700280646,0.0,0.5028148293671039,HOLD
2003-10-29,AAPL,0.3555886447429657,0.5891078727707021,0.0,-0.0012624452179383905,-0.0,0.5028148293671039,HOLD
2003-10-30,AAPL,0.3465818464756012,0.5999404710248759,0.0,-0.02532926290116766,-0.0,0.5028148293671039,HOLD
2003-10-31,AAPL,0.3435802757740021,0.5987134286191256,0.0,-0.008660496018825459,-0.0,0.5028148293671039,HOLD
2003-11-03,AAPL,0.34748291969299316,0.6174165871936816,0.0,0.011358754253862235,0.0,0.5028148293671039,HOLD
2003-11-04,AAPL,0.3438803255558014,0.6380211029429215,0.0,-0.010367686965375822,-0.0,0.5028148293671039,HOLD
2003-11-05,AAPL,0.34568166732788086,0.6184372151198156,0.0,0.0052382809896669436,0.0,0.5028148293671039,HOLD
2003-11-06,AAPL,0.3470323979854584,0.5896022026551702,0.0,0.003907440819811647,0.0,0.5028148293671039,HOLD
2003-11-07,AAPL,0.3377264738082886,0.6084779845776218,0.0,-0.026815721619051103,-0.0,0.5028148293671039,HOLD
2003-11-10,AAPL,0.3287199139595032,0.628290369896807,0.0,-0.026668207994550053,-0.0,0.5028148293671039,HOLD
2003-11-11,AAPL,0.3233167827129364,0.6318559736352289,0.0,-0.01643688446338676,-0.0,0.5028148293671039,HOLD
2003-11-12,AAPL,0.3351745903491974,0.5612843009371727,0.0,0.03667550919182938,0.0,0.5028148293671039,HOLD
2003-11-13,AAPL,0.33652544021606445,0.5480262757270569,0.0,0.004030287216759687,0.0,0.5028148293671039,HOLD
2003-11-14,AAPL,0.32211562991142273,0.6384288141423013,0.0,-0.04281937881246056,-0.0,0.5028148293671039,HOLD
2003-11-17,AAPL,0.3171622157096863,0.6223721278514025,0.0,-0.015377751781552984,-0.0,0.5028148293671039,HOLD
2003-11-18,AAPL,0.3063550591468811,0.6338078598752859,0.0,-0.03407453986479114,-0.0,0.5028148293671039,HOLD
2003-11-19,AAPL,0.3065055012702942,0.6045386087606718,0.0,0.0004910711245704746,0.0,0.5028148293671039,HOLD
2003-11-20,AAPL,0.305905282497406,0.5687228634382687,0.0,-0.001958264273889454,-0.0,0.5028148293671039,HOLD
2003-11-21,AAPL,0.30440402030944824,0.5351322649188022,0.0,-0.004907604653641373,-0.0,0.5028148293671039,HOLD
2003-11-24,AAPL,0.3174631595611572,0.5271257360568102,0.0,0.04290067929600094,0.0,0.5028148293671039,HOLD
2003-11-25,AAPL,0.31040826439857483,0.5295017834344609,0.0,-0.02222272081061205,-0.0,0.5028148293671039,HOLD
2003-11-26,AAPL,0.31100839376449585,0.5290842557671792,0.0,0.0019333549868068012,0.0,0.5028148293671039,HOLD
2003-11-28,AAPL,0.3138604164123535,0.4885921726069168,0.0,0.009170243327957461,0.0,0.5028148293671039,HOLD
2003-12-01,AAPL,0.3258688449859619,0.45938826078501166,0.0,0.0382604111435052,0.0,0.5028148293671039,HOLD
2003-12-02,AAPL,0.3233167827129364,0.4784624081907416,0.0,-0.007831562643355605,-0.0,0.5028148293671039,HOLD
2003-12-03,AAPL,0.3156617283821106,0.4860029368127269,0.0,-0.02367663771299655,-0.0,0.5028148293671039,HOLD
2003-12-04,AAPL,0.3174631595611572,0.5130265286772938,0.0,0.005706840636904742,0.0,0.5028148293671039,HOLD
2003-12-05,AAPL,0.3129592835903168,0.5626295996939066,0.0,-0.014187082296624132,-0.0,0.5028148293671039,HOLD
2003-12-08,AAPL,0.3159618675708771,0.5283572517953699,0.0,0.009594168117060375,0.0,0.5028148293671039,HOLD
2003-12-09,AAPL,0.306956022977829,0.5525674362816508,0.0,-0.028502947720512206,-0.0,0.5028148293671039,HOLD
2003-12-10,AAPL,0.305905282497406,0.5725069178457578,0.0,-0.0034230977787292893,-0.0,0.5028148293671039,HOLD
2003-12-11,AAPL,0.3183633089065552,0.4794469929140446,0.0,0.04072511042451454,0.0,0.5028148293671039,HOLD
2003-12-12,AAPL,0.3135603368282318,0.512963950280626,0.0,-0.01508644980107654,-0.0,0.5028148293671039,HOLD
2003-12-15,AAPL,0.30275318026542664,0.5691885664136119,0.0,-0.034465955331350884,-0.0,0.5028148293671039,HOLD
2003-12-16,AAPL,0.30200257897377014,0.5403381067387163,0.0,-0.0024792515507134905,-0.0,0.5028148293671039,HOLD
2003-12-17,AAPL,0.29839998483657837,0.5290075908093966,0.0,-0.011929017789959584,-0.0,0.5028148293671039,HOLD
2003-12-18,AAPL,0.30080142617225647,0.5042734019258512,0.0,0.008047726064708938,0.0,0.5028148293671039,HOLD
2003-12-19,AAPL,0.2956983745098114,0.516990958708013,0.0,-0.01696485195360331,-0.0,0.5028148293671039,HOLD
2003-12-22,AAPL,0.2979494631290436,0.48423265308188035,0.0,0.007612786586885578,0.0,0.5028148293671039,HOLD
2003-12-23,AAPL,0.29734933376312256,0.4560162034551657,0.0,-0.002014198514132204,-0.0,0.5028148293671039,HOLD
2003-12-24,AAPL,0.3063550591468811,0.38506211362859166,0.0,0.03028668425042702,0.0,0.5028148293671039,SELL
2003-12-26,AAPL,0.31190866231918335,0.33880615579930695,-1.0,0.018127995626276094,-0.0002,0.5027142664012304,SELL
2003-12-29,AAPL,0.3174631595611572,0.35043098426088803,-1.0,0.017808089075415978,-0.017808089075415978,0.4937618859656749,SELL
2003-12-30,AAPL,0.31941401958465576,0.3453597110278831,-1.0,0.00614515405880578,-0.00614515405880578,0.49072764310804934,SELL
2003-12-31,AAPL,0.32076478004455566,0.315647413592819,-1.0,0.004228870297103171,-0.004228870297103171,0.48865241955414224,SELL
2004-01-02,AAPL,0.31941401958465576,0.3313882068448616,-1.0,-0.004211062260988441,0.004211062260988441,0.49071016531686745,SELL
2004-01-05,AAPL,0.3327731192111969,0.28636916315079686,-1.0,0.04182377355856959,-0.04182377355856959,0.4701868144797665,SELL
2004-01-06,AAPL,0.33157187700271606,0.31074242893332155,-1.0,-0.003609793397159722,0.003609793397159722,0.47188409173810714,SELL
2004-01-07,AAPL,0.33907732367515564,0.3217733343829323,-1.0,0.022635956765350462,-0.022635956765350462,0.4612025438392667,SELL
2004-01-08,AAPL,0.3506351113319397,0.3292103205354579,-1.0,0.034085994107517115,-0.034085994107517115,0.44548199664758953,SELL
2004-01-09,AAPL,0.34523117542266846,0.3289211408531645,-1.0,-0.015411850481098721,0.015411850481098721,0.4523476985719435,SELL
2004-01-12,AAPL,0.35618868470191956,0.3331609071635907,-1.0,0.03173962857159629,-0.03173962857159629,0.4379903506340536,SELL
2004-01-13,AAPL,0.36204251646995544,0.37417432854227123,-1.0,0.016434637088302617,-0.016434637088302617,0.43079213817320455,SELL
2004-01-14,AAPL,0.3632434904575348,0.4027139048712096,-1.0,0.00331721809717056,-0.00331721809717056,0.4293631066963376,HOLD
2004-01-15,AAPL,0.3429800570011139,0.42492254590241246,-1.0,-0.055784711877141846,0.055784711877141846,0.45331500389406726,HOLD
2004-01-16,AAPL,0.3410283029079437,0.44226337377931124,0.0,-0.005690576035923378,0.0054905760359233785,0.45580396439117254,HOLD
2004-01-20,AAPL,0.3411787748336792,0.4438518610477088,0.0,0.0004412300224128085,0.0,0.45580396439117254,HOLD
2004-01-21,AAPL,0.3393774926662445,0.44972358849618765,0.0,-0.005279584488550926,-0.0,0.45580396439117254,HOLD
2004-01-22,AAPL,0.33292266726493835,0.49101128507071745,0.0,-0.01901960365902655,-0.0,0.45580396439117254,HOLD
2004-01-23,AAPL,0.33862677216529846,0.5094235167481977,0.0,0.01713342304752352,0.0,0.45580396439117254,HOLD
2004-01-26,AAPL,0.3453815281391144,0.5121846097580236,0.0,0.019947495381489322,0.0,0.45580396439117254,HOLD
2004-01-27,AAPL,0.34628185629844666,0.483996225588572,0.0,0.002606764073872725,0.0,0.45580396439117254,HOLD
2004-01-28,AAPL,0.338026762008667,0.5190934727335756,0.0,-0.023839234252761243,-0.0,0.45580396439117254,HOLD
2004-01-29,AAPL,0.34042805433273315,0.5542109664203076,0.0,0.00710385269437519,0.0,0.45580396439117254,HOLD
2004-01-30,AAPL,0.33862677216529846,0.5857443064819225,0.0,-0.005291227160949874,-0.0,0.45580396439117254,HOLD
2004-02-02,AAPL,0.3350242078304291,0.6523097378572515,0.0,-0.010638746345521755,-0.0,0.45580396439117254,BUY
2004-02-03,AAPL,0.3341238796710968,0.659113277996237,0.0,-0.0026873525503207096,-0.0,0.45580396439117254,BUY
2004-02-04,AAPL,0.3270690143108368,0.6999100587308001,0.0,-0.021114520061255804,-0.0,0.45580396439117254,BUY
2004-02-05,AAPL,0.33652544021606445,0.6434982023242286,0.0,0.028912631559284696,0.0,0.45580396439117254,HOLD
2004-02-06,AAPL,0.3408786952495575,0.5740384331237401,0.0,0.012935886899659188,0.0,0.45580396439117254,HOLD
2004-02-09,AAPL,0.34027761220932007,0.5960105126954243,0.0,-0.001763334137961814,-0.0,0.45580396439117254,HOLD
2004-02-10,AAPL,0.344931036233902,0.5569172794635839,0.0,0.013675375216043895,0.0,0.45580396439117254,HOLD
2004-02-11,AAPL,0.35723939538002014,0.44777842585049876,0.0,0.03568353628164589,0.0,0.45580396439117254,HOLD
2004-02-12,AAPL,0.35618868470191956,0.3964962259579387,0.0,-0.0029411948729307635,-0.0,0.45580396439117254,SELL
2004-02-13,AAPL,0.34523117542266846,0.5065294185501135,0.0,-0.030763215536790622,-0.0,0.45580396439117254,HOLD
2004-02-17,AAPL,0.34763261675834656,0.5117551813925683,0.0,0.0069560384653499785,0.0,0.45580396439117254,HOLD
2004-02-18,AAPL,0.34913378953933716,0.5002050634461033,0.0,0.0043182736849864956,0.0,0.45580396439117254,HOLD
2004-02-19,AAPL,0.33727607131004333,0.6125528533909523,0.0,-0.03396325014814361,-0.0,0.45580396439117254,HOLD
2004-02-20,AAPL,0.3362252414226532,0.6160986407151274,0.0,-0.0031156372383861486,-0.0,0.45580396439117254,HOLD
2004-02-23,AAPL,0.3330731689929962,0.6632843901445775,0.0,-0.009374883385672605,-0.0,0.45580396439117254,BUY
2004-02-24,AAPL,0.33562523126602173,0.6395515030979773,0.0,0.007662167087013838,0.0,0.45580396439117254,HOLD
2004-02-25,AAPL,0.3423791229724884,0.5453604422190818,0.0,0.02012331337840756,0.0,0.45580396439117254,HOLD
2004-02-26,AAPL,0.34583210945129395,0.5347540184517867,0.0,0.010085271697722664,0.0,0.45580396439117254,HOLD
2004-02-27,AAPL,0.35904061794281006,0.4903597692122632,0.0,0.038193412729873755,0.0,0.45580396439117254,HOLD
2004-03-01,AAPL,0.3605419993400574,0.5087983783656378,0.0,0.004181647764115892,0.0,0.45580396439117254,HOLD
2004-03-02,AAPL,0.3573898673057556,0.5531658196134488,0.0,-0.00874275962321025,-0.0,0.45580396439117254,HOLD
2004-03-03,AAPL,0.35904061794281006,0.5488100633186521,0.0,0.004618907216085599,0.0,0.45580396439117254,HOLD
2004-03-04,AAPL,0.37765324115753174,0.5140026327981022,0.0,0.05183988185338517,0.0,0.45580396439117254,HOLD
2004-03-05,AAPL,0.40136897563934326,0.5,0.0,0.06279764582218661,0.0,0.45580396439117254,HOLD
2004-03-08,AAPL,0.39026185870170593,0.5821791722661918,0.0,-0.02767308290319337,-0.0,0.45580396439117254,HOLD
2004-03-09,AAPL,0.4067729115486145,0.5558520453564824,0.0,0.042307626222650274,0.0,0.45580396439117254,HOLD
2004-03-10,AAPL,0.4154786765575409,0.5653693918411355,0.0,0.021402027425530656,0.0,0.45580396439117254,HOLD
2004-03-11,AAPL,0.40752270817756653,0.5987259007701264,0.0,-0.019148921061108992,-0.0,0.45580396439117254,HOLD
2004-03-12,AAPL,0.41367724537849426,0.6092663151364719,0.0,0.015102317189760406,0.0,0.45580396439117254,HOLD
2004-03-15,AAPL,0.39701569080352783,0.6176572032215707,0.0,-0.04027670064308697,-0.0,0.45580396439117254,HOLD
2004-03-16,AAPL,0.38755932450294495,0.6295811486144675,0.0,-0.023818621076270197,-0.0,0.45580396439117254,HOLD
2004-03-17,AAPL,0.3931138217449188,0.5932401718135767,0.0,0.014331992267500482,0.0,0.45580396439117254,HOLD
2004-03-18,AAPL,0.38530829548835754,0.6051734483280099,0.0,-0.01985563932073109,-0.0,0.45580396439117254,HOLD
2004-03-19,AAPL,0.3881603479385376,0.588339786017946,0.0,0.007402001160045746,0.0,0.45580396439117254,HOLD
2004-03-22,AAPL,0.3881603479385376,0.5634780492109019,0.0,0.0,0.0,0.45580396439117254,HOLD
2004-03-23,AAPL,0.3796043395996094,0.5949797115251043,0.0,-0.02204245844370223,-0.0,0.45580396439117254,HOLD
2004-03-24,AAPL,0.38275644183158875,0.5707292130271053,0.0,0.00830365173196923,0.0,0.45580396439117254,HOLD
2004-03-25,AAPL,0.40331992506980896,0.5231994775248239,0.0,0.053724721496047456,0.0,0.45580396439117254,HOLD
2004-03-26,AAPL,0.40587177872657776,0.5212559810403732,0.0,0.006327120229250083,0.0,0.45580396439117254,HOLD
2004-03-29,AAPL,0.41893085837364197,0.5566753395572588,0.0,0.03217538230432537,0.0,0.45580396439117254,HOLD
2004-03-30,AAPL,0.41908037662506104,0.5683077476986546,0.0,0.0003569043636448832,0.0,0.45580396439117254,HOLD
2004-03-31,AAPL,0.40587177872657776,0.6105730002108443,0.0,-0.03151805389900331,-0.0,0.45580396439117254,HOLD
2004-04-01,AAPL,0.4069226086139679,0.6180367001042895,0.0,0.002589068623315205,0.0,0.45580396439117254,HOLD
2004-04-02,AAPL,0.41277629137039185,0.6185966384631102,0.0,0.014385248281884255,0.0,0.45580396439117254,HOLD
2004-04-05,AAPL,0.42508465051651,0.5719488581049427,0.0,0.029818474082547564,0.0,0.45580396439117254,HOLD
2004-04-06,AAPL,0.41772976517677307,0.584979914503618,0.0,-0.017302166358630466,-0.0,0.45580396439117254,HOLD
2004-04-07,AAPL,0.4099249839782715,0.6077383692303323,0.0,-0.01868380433747352,-0.0,0.45580396439117254,HOLD
2004-04-08,AAPL,0.4132268726825714,0.6224874722745788,0.0,0.008054860848576428,0.0,0.45580396439117254,HOLD
2004-04-12,AAPL,0.42088183760643005,0.5933027745023722,0.0,0.01852484780131647,0.0,0.45580396439117254,HOLD
2004-04-13,AAPL,0.40422096848487854,0.656770934477883,0.0,-0.03958562150436917,-0.0,0.45580396439117254,BUY
2004-04-14,AAPL,0.3998676836490631,0.6865019625832149,0.0,-0.010769567081422404,-0.0,0.45580396439117254,BUY
2004-04-15,AAPL,0.4397944509983063,0.5722627968507707,0.0,0.09984994782495149,0.0,0.45580396439117254,HOLD
2004-04-16,AAPL,0.43799322843551636,0.6023140302330898,0.0,-0.004095600930619447,-0.0,0.45580396439117254,HOLD
2004-04-19,AAPL,0.42553526163101196,0.643967341095307,0.0,-0.02844328632431936,-0.0,0.45580396439117254,HOLD
2004-04-20,AAPL,0.416229248046875,0.6623970117337312,0.0,-0.02186895992700677,-0.0,0.45580396439117254,BUY
2004-04-21,AAPL,0.416229248046875,0.67242097750896,0.0,0.0,0.0,0.45580396439117254,BUY
2004-04-22,AAPL,0.41697898507118225,0.6650559451032938,0.0,0.001801259829349755,0.0,0.45580396439117254,BUY
2004-04-23,AAPL,0.4157787561416626,0.6419690777985598,0.0,-0.002878391891415699,-0.0,0.45580396439117254,HOLD
2004-04-26,AAPL,0.40722256898880005,0.6952451384891105,0.0,-0.020578702077667765,-0.0,0.45580396439117254,BUY
2004-04-27,AAPL,0.40437060594558716,0.7330003131587453,0.0,-0.007003450349755358,-0.0,0.45580396439117254,BUY
2004-04-28,AAPL,0.39701569080352783,0.7486110441247246,0.0,-0.01818855038896916,-0.0,0.45580396439117254,BUY
2004-04-29,AAPL,0.40181952714920044,0.7174519583320549,0.0,0.012099865211750327,0.0,0.45580396439117254,BUY
2004-04-30,AAPL,0.3869591951370239,0.7931832083611627,1.0,-0.036982602905355266,-0.0002,0.4557128035982943,BUY
2004-05-03,AAPL,0.39131250977516174,0.7631387022747618,1.0,0.011250061228280872,0.011250061228280872,0.46083960054128664,BUY
2004-05-04,AAPL,0.39236316084861755,0.7560972463870961,1.0,0.002684941184373235,0.002684941184373235,0.46207692776417003,BUY
2004-05-05,AAPL,0.40001821517944336,0.7172659122462655,1.0,0.01951012504402594,0.01951012504402594,0.4710921064048083,BUY
2004-05-06,AAPL,0.39896735548973083,0.6971838800170507,1.0,-0.0026270295947425915,-0.0026270295947425915,0.46985453349943324,BUY
2004-05-07,AAPL,0.4003182351589203,0.6789580571889489,1.0,0.0033859403547722433,0.0033859403547722433,0.4714454329252816,BUY
2004-05-10,AAPL,0.3944645822048187,0.6555099687227981,1.0,-0.014622498902099101,-0.014622498902099101,0.46455172259993205,BUY
2004-05-11,AAPL,0.4073731303215027,0.6091375473528189,1.0,0.0327242259483298,0.0327242259483298,0.479753818134978,HOLD
2004-05-12,AAPL,0.4097745418548584,0.6121333839311254,1.0,0.005894869726583263,0.005894869726583263,0.4825819043937146,HOLD
2004-05-13,AAPL,0.4081237316131592,0.602704986383616,1.0,-0.004028581751874483,-0.004028581751874483,0.48063778373988925,HOLD
2004-05-14,AAPL,0.40617185831069946,0.5519782107215678,0.0,-0.004782552817364283,-0.0049825528173642825,0.47824298059638437,HOLD
2004-05-17,AAPL,0.3998676836490631,0.5317903754034298,0.0,-0.01552095383431018,-0.0,0.47824298059638437,HOLD
2004-05-18,AAPL,0.40617185831069946,0.5029585562876289,0.0,0.0157656517878777,0.0,0.47824298059638437,HOLD
2004-05-19,AAPL,0.39731651544570923,0.5317219721950173,0.0,-0.02180196063267481,-0.0,0.47824298059638437,HOLD
2004-05-20,AAPL,0.40091848373413086,0.47552695518589055,0.0,0.009065740155253632,0.0,0.47824298059638437,HOLD
2004-05-21,AAPL,0.4069226086139679,0.4186449519868838,0.0,0.014975924342312652,0.0,0.47824298059638437,HOLD
2004-05-24,AAPL,0.41037485003471375,0.3734580778023646,0.0,0.008483778850491008,0.0,0.47824298059638437,SELL
